Date,UXF07,UXG07,UXH07,UXJ07,UXK07,UXM07,UXN07,UXQ07,UXU07,UXV07,UXX07,UXZ07,UXF08,UXG08,UXH08,UXJ08,UXK08,UXM08,UXN08,UXQ08,UXU08,UXV08,UXX08,UXZ08,UXF09,UXG09,UXH09,UXJ09,UXK09,UXM09,UXN09,UXQ09,UXU09,UXV09,UXX09,UXZ09,UXF10,UXG10,UXH10,UXJ10,UXK10,UXM10,UXN10,UXQ10,UXU10,UXV10,UXX10,UXZ10,UXF11,UXG11,UXH11,UXJ11,UXK11,UXM11,UXN11,UXQ11,UXU11,UXV11,UXX11,UXZ11,UXF12,UXG12,UXH12,UXJ12,UXK12,UXM12,UXN12,UXQ12,UXU12,UXV12,UXX12,UXZ12,UXF13,UXG13,UXH13,UXJ13,UXK13,UXM13,UXN13,UXQ13,UXU13,UXV13,UXX13,UXZ13,UXF14,UXG14,UXH14,UXJ14,UXK14,UXM14,UXN14,UXQ14,UXU14,UXV14,UXX14,UXZ14,UXF15,UXG15,UXH15,UXJ15,UXK15,UXM15,UXN15,UXQ15,UXU15,UXV15,UXX15,UXZ15,UXF16,UXG16,UXH16,UXJ16,UXK16,UXM16,UXN16,UXQ16,UXU16,UXV16,UXX16,UXZ16,UXF17,UXG17,UXH17,UXJ17,UXK17,UXM17,UXN17,UXQ17,UXU17,UXV17,UXX17,UXZ17,UXF18,UXG18,UXH18,UXJ18,UXK18,UXM18,UXN18,UXQ18,UXU18,UXV18,UXX18,UXZ18,UXF19,UXG19,UXH19,UXJ19,UXK19,UXM19,UXN19,UXQ19,UXU19,UXV19,UXX19,UXZ19,UXF0,UXG0,UXH0,UXJ0,UXK0,UXM0,UXN0,UXQ0,UXU0,UXV0,UXX0,UXZ0,VIX,SPX500,AVG,TRI_S,LQD_S,LONG,SHORT,LONG_2,LONG_3,SHORT_1,SHORT_2,Total_Pos,POS_1,POS_2,POS_3,Hedge,Short_Return,Long_Return,Vol40,Proportion
2019-12-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013490725,-0.00913242,-0.011887073,-0.011477762,-0.011379801,-0.008391608,-0.008275862,-0.006849315,-0.00538358,0.011627907,0,0,-0.0063593,0.004459221,16.45,3,0,100,100,58.28895357,116.5779071,58.28895357,116.5779071,133.3333333,-0.25,-0.25,0.5,-0.00028775,0.005655786,-0.005943536,0.003849119,1.748668607
2019-12-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01025641,0.00921659,0.006015038,0.002902758,0.002877698,-0.001410437,0,0.00137931,-0.00270636,-0.001277139,0,0,0.0008,0.004944827,16.575,3,0,100,100,49.81166815,124.5291704,49.81166815,124.5291704,142.8571429,-0.2,-0.3,0.5,-0.00180874,-0.004816259,0.003007519,0.003860732,1.743408385
2019-12-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913242,0.002989537,0,0,0.001412429,0.002781641,-0.00137741,0.001356852,0.001278772,0,0,0.007993605,0.000866131,16.675,3,0,100,100,41.10883477,131.5482713,41.10883477,131.5482713,152.3809524,-0.15625,-0.34375,0.5,-0.001644501,-0.003139269,0.001494768,0.003898382,1.72657106
2019-12-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016920474,-0.006033183,-0.002980626,-0.002894356,-0.00286944,0,0,0.00137931,0.001355014,0.001277139,-0.001333333,0,0.004758128,-0.000195409,16.6,3,0,100,100,32.73797054,139.1363748,32.73797054,139.1363748,161.9047619,-0.117647059,-0.382352941,0.5,0.002807136,0.004297449,-0.001490313,0.003916136,1.718743453
2019-12-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006069803,0.002989537,0,0,-0.002820874,-0.002773925,-0.005509642,-0.00405954,-0.00127551,-0.001335113,0,-0.001578532,0.005128157,16.675,3,0,100,100,24.52542739,147.1525643,24.52542739,147.1525643,171.4285714,-0.083333333,-0.416666667,0.5,-0.001034316,-0.002529084,0.001494768,0.003920615,1.716779917
2019-12-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04130809,0.027149321,0.023845007,0.023222061,0.023021583,0.01980198,0.013908206,0.012465374,0.008152174,0.017879949,0.002673797,0,0.061660079,3.39516E-05,17.1,3,0,100,100,16.27997819,154.6597928,16.27997819,154.6597928,180.952381,-0.052631579,-0.447368421,0.5,-0.002397355,-0.014319859,0.011922504,0.003937547,1.70939771
2019-12-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026446281,0.020558003,0.020378457,0.015602837,0.014064698,0.016643551,0.013717421,0.013679891,0.005390836,-0.00250941,0.010666667,0,0.103499628,-0.005780829,17.45,3,0,100,100,8.13905865,162.781173,8.13905865,162.781173,190.4761905,-0.025,-0.475,0.5,-0.00023698,-0.010426208,0.010189229,0.003937997,1.709202317
2019-12-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.057971014,-0.043165468,-0.034236805,-0.026536313,-0.024965326,-0.024556617,-0.01894452,-0.018893387,-0.008042895,-0.006289308,-0.007915567,0,-0.070175439,0.002946025,16.775,3,0,100,100,0,171.0381564,0,171.0381564,200,0,-0.5,0.5,0.004464332,0.021582734,-0.017118402,0.003935282,1.710381564
2020-01-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037606838,-0.030075188,-0.023633678,-0.022955524,-0.022759602,-0.022377622,-0.022068966,-0.019257221,-0.014864865,0.005063291,-0.006648936,0,-0.095065312,0.008378782,16.775,3,0,100,100,161.5544819,8.077724093,161.5544819,8.077724093,190.4761905,-0.5,0.475,0.025,0.003237709,0.015037594,-0.011799885,0.003967898,1.69632206
2020-01-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06749556,0.037209302,0.02118003,0.017621145,0.017467249,0.017167382,0.016925247,0.014025245,0.008230453,0.003778338,0.005354752,0,0.124298316,-0.007059871,17.1,3,0,100,100,154.2487234,16.23670773,154.2487234,16.23670773,180.952381,-0.5,0.447368421,0.052631579,-0.008201946,-0.018604651,0.010402705,0.00394804,1.704854311
2020-01-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009983361,-0.002989537,0,-0.002886003,-0.00286123,-0.00281294,-0.002773925,0,-0.004081633,0.003764115,-0.003994674,0,-0.012125535,0.003533394,17.075,3,0,100,100,137.6407502,22.94012503,137.6407502,22.94012503,171.4285714,-0.5,0.416666667,0.083333333,0.001254268,0.001494768,-0.0002405,0.004191553,1.605808752
2020-01-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013445378,-0.008995502,-0.002962963,-0.002894356,-0.00286944,-0.005641749,-0.008344924,-0.009681881,-0.00273224,0.00125,0.00802139,0,-0.00433213,-0.002803209,17.025,3,0,100,100,132.6750987,31.21767028,132.6750987,31.21767028,161.9047619,-0.5,0.382352941,0.117647059,0.003024341,0.004497751,-0.00147341,0.004106852,1.63892769
2020-01-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03407155,-0.024205749,-0.023774146,-0.017416546,-0.017266187,-0.014184397,-0.011220196,-0.008379888,-0.008219178,-0.002496879,-0.014588859,0,-0.024655547,0.004902415,16.675,3,0,100,100,124.5701897,38.92818427,124.5701897,38.92818427,152.3809524,-0.5,0.34375,0.15625,0.001209177,0.012102874,-0.010893698,0.004116759,1.634983739
2020-01-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038800705,-0.021705426,-0.01826484,-0.014771049,-0.011713031,-0.011510791,-0.011347518,-0.012676056,-0.006906077,0.005006258,-0.00269179,0,-0.067657993,0.006655293,16.4,3,0,100,100,116.9097612,46.76390448,116.9097612,46.76390448,142.8571429,-0.5,0.3,0.2,0.002419051,0.010852713,-0.008433662,0.00411235,1.636736657
2020-01-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003669725,-0.003169572,-0.003100775,-0.005997001,-0.002962963,-0.002911208,-0.00286944,0,-0.001390821,-0.00124533,0.001349528,0,0.001594896,-0.002855223,16.325,3,0,100,100,109.0303073,54.51515366,109.0303073,54.51515366,133.3333333,-0.5,0.25,0.25,-0.000689658,0.001584786,-0.002274444,0.004115573,1.63545461
2020-01-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02946593,-0.022257552,-0.018662519,-0.012066365,-0.011887073,-0.008759124,-0.008633094,-0.008559201,-0.013927577,-0.009975062,-0.01212938,0,-0.01910828,0.006976281,16.075,3,0,100,100,100.9669256,62.13349269,100.9669256,62.13349269,123.8095238,-0.5,0.192307692,0.307692308,0.003827102,0.011128776,-0.007301674,0.004126803,1.631004183
2020-01-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007590133,-0.009756098,-0.006339144,-0.004580153,-0.003007519,0,0.001451379,0,-0.001412429,0,-0.008185539,0,0.005681818,-0.001514539,15.9875,3,0,100,100,92.84174333,69.6313075,92.84174333,69.6313075,114.2857143,-0.5,0.125,0.375,0.002368099,0.004878049,-0.00250995,0.004142738,1.624730508
2020-01-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011472275,-0.003284072,-0.006379585,-0.007668712,-0.009049774,-0.008836524,-0.007246377,-0.005755396,-0.004243281,0,-0.004126547,0,0.002421308,0.001870155,15.875,3,0,100,100,85.07653361,77.34230328,85.07653361,77.34230328,104.7619048,-0.5,0.045454545,0.454545455,-0.002133723,0.001642036,-0.003775759,0.004144121,1.624188369
2020-01-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027079304,-0.016474465,-0.012841091,-0.01236476,-0.01217656,-0.011887073,-0.008759124,-0.008683068,-0.007102273,-0.001259446,-0.006906077,0,-0.00805153,0.008366547,15.675,3,0,100,100,79.67134967,87.63848464,79.67134967,87.63848464,104.7619048,-0.454545455,-0.045454545,0.5,0.001889699,0.008072079,-0.00618238,0.004022975,1.673098343
2020-01-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003976143,0,0,0.00312989,0.006163328,0.006015038,0.002945508,0.002919708,0,0.005044136,-0.008344924,0,-0.017857143,0.003862145,15.7,3,0,100,100,71.6926481,95.59019746,71.6926481,95.59019746,114.2857143,-0.375,-0.125,0.5,0.001564945,0,0.001564945,0.004023624,1.672828456
2020-01-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031936128,0.010050251,0.009756098,0,-0.004594181,-0.002989537,-0.001468429,0,0.001430615,0.001254705,-0.001402525,0,0.061983471,-0.002651954,15.775,3,0,100,100,64.25203199,104.409552,64.25203199,104.409552,123.8095238,-0.307692308,-0.192307692,0.5,-0.004968558,-0.004968558,0,0.003990733,1.68661584
2020-01-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.023597679,0.006633499,0.012882448,0.015600624,0.016923077,0.011994003,0.007352941,0.008733624,0.004285714,-0.002506266,-0.004213483,0,0.004669261,0.000289088,16,3,0,100,100,54.89809794,109.7961959,54.89809794,109.7961959,133.3333333,-0.25,-0.25,0.5,0.002921325,-0.004878987,0.007800312,0.004086865,1.646942938
2020-01-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009884679,-0.00317965,0,-0.003025719,-0.002962963,-0.002919708,-0.005772006,-0.004267425,-0.010050251,0.004231312,0,0.005422153,0.001140965,15.975,3,0,100,100,46.95572051,117.3893013,46.95572051,117.3893013,142.8571429,-0.2,-0.3,0.5,0.002930831,0.002930831,0,0.00409555,1.643450218
2020-01-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06655574,0.035087719,0.024577573,0.015174507,0.017830609,0.014641288,0.014513788,0.012857143,0.01142132,0.005617978,0,0.121725732,-0.009042141,16.45,3,0,100,100,39.64283511,126.8570724,39.64283511,126.8570724,152.3809524,-0.15625,-0.34375,0.5,-0.010171951,-0.022460738,0.012288786,0.004042545,1.664999075
2020-01-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109204368,0.06779661,0.050974513,0.041853513,0.037956204,0.037518038,0.034334764,0.022566996,0.010037641,0.01396648,0,0.25206044,-0.015730685,17.425,3,0,100,100,29.79751318,126.639431,29.79751318,126.639431,161.9047619,-0.117647059,-0.382352941,0.5,-0.01328255,-0.038769806,0.025487256,0.004302585,1.564369442
2020-01-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.061884669,-0.028860029,-0.025677603,-0.025824964,-0.028129395,-0.025034771,-0.024896266,-0.017931034,-0.007453416,-0.004132231,0,-0.106966539,0.010053551,16.95,2,1,100,100,19.92460122,119.5476073,19.92460122,119.5476073,171.4285714,-0.083333333,-0.416666667,0.5,0.004343266,0.017182068,-0.012838802,0.004825931,1.394722085
